tmdb_id,title,original_title,overview,tagline,release_date,release_year,release_month,original_language,spoken_languages,genres,runtime_minutes,popularity,vote_average,vote_count,adult,cast,director,production_countries,collection_name,retrieval_month
589339,Groundhog Dave,Groundhog Dave,"Fun-loving Groundhog Dave has come out of his shack to predict the weather...only to discover his beloved town of Bucketville has changed! The aroma of blooming flowers has been replaced by the smell of sawdust, and the sky is cloudy with smog! Dave and his friends uncover dire news: Mr. Whatnot the anteater has just bought the town and plans to transform it into a big shopping center!",Our Weather Is In His Hands.,2019-02-05,2019,2,en,en,Animation,70,2.8074,0.0,0,False,"Dave Soltura,Todd Quills,Jeremy Rottinger,Thomas Carr,Chen Tsung",James Snider,,Groundhog Dave Collection,2019-02-01
846880,Puzhayamma,Puzhayamma,"Puzhayamma is based on the friendship between a 13-year-old girl Baby Meenakshi and an American tourist Linda Arsenio and the hurdles they had to face, when they tried to save a polluted river.",,2019-02-14,2019,2,ml,ml,Drama,120,2.1155,0.0,0,False,"Meenakshi Anoop,Linda Arsenio,Antony Thekkek,Ashly Boban,Fathima al Mansoori",Vijeesh Mani,,,2019-02-01
460321,Close,Close,"A counter-terrorism expert takes a job protecting a young heiress. After an attempted kidnapping puts both of their lives in danger, they must flee.",Trained to protect. Born to survive.,2019-02-22,2019,2,en,"en,ar,fr","Action,Adventure,Thriller",95,2.3194,5.987,697,False,"Noomi Rapace,Sophie Nélisse,Indira Varma,Eoin Macken,Akin Gazi",Vicky Jewson,GB,,2019-02-01
585249,Striker,Striker,Striker is a Kannada movie starring Praveen Tej and Saurav Lokesh in prominent roles. The movie also stars Shilpa Manjunath. It is a crime thriller written and directed by Pawan Trivikram.,,2019-02-22,2019,2,kn,kn,Thriller,122,1.5475,7.0,1,False,"Praveen Tej,Saurav Lokesh,Dharmanna Kadur,Shilpa Manjunath",Pawan Trivikram,IN,,2019-02-01
585253,Mr. & Ms. Rowdy,Mr. & Ms. റൗഡി,Five wannabe goons desperately looking for contract gigs end up being challenged by a lady gangster.,,2019-02-22,2019,2,ml,ml,"Comedy,Action",146,2.0286,4.9,7,False,"Kalidas Jayaram,Aparna Balamurali,Saikumar,Vijayaraghavan,Vijay Babu",Jeethu Joseph,IN,,2019-02-01
853033,Adultery Alumni Association 2,불륜 동창회 2,"Hye Jin, Hee Kyung, and Han Hee who are among the high school alumni. They met at the alumni meeting and heard that the male alumni who did not have a chance to study during their school days were greatly successful as an investment company. And after seeing the settlement a few days later, I am happy to share my memories, but in fact, their purpose (?) Is separate. They are difficult to afford, and they want to get help from Zhengzhou. Since then, Zhengzhou has been enjoying the love of female alumni.",Free love of the alumni men and women begins!,2019-02-18,2019,2,ko,ko,"Drama,Romance",73,3.3433,4.7,41,False,"Ahn So-hee,Lee Chae-dam,Kim Soo-ji,Min Do-yoon,Kang Min-woo",Kim Jong-min,KR,Adultery Alumni Association,2019-02-01
582186,"Oh, Ramona!","Oh, Ramona!","Oh, Ramona! seeks the transformation of Andrew from a teenager into an adult who lives candidly and selflessly his first love story, innocent and uninvolved, alternating with the second, intense and insane story, incapable of making a choice.",,2019-02-14,2019,2,en,"en,ro","Comedy,Romance",109,3.6605,5.756,420,False,"Bogdan Iancu,Aggy K. Adams,Basil Eidenbenz,Holly Horne,Adina Ștețcu",Cristina Jacob,RO,,2019-02-01
545836,Amundsen,Amundsen,"The story of Norwegian explorer Roald Amundsen, the leader of the first expedition to reach the South Pole in 1911, and the first person to reach both the North and South Poles in 1926. Follows his all-consuming drive as a polar explorer and the tragedy he brought on himself and others by sacrificing everything in the icy wastelands to achieve his dream.",Not the story of a hero,2019-02-15,2019,2,no,"en,no","Drama,History,Adventure",125,2.6318,6.0,186,False,"Pål Sverre Hagen,Katherine Waterston,Christian Rubeck,Trond Espen Seim,Mads Sjøgård Pettersen",Espen Sandberg,"CZ,NO,SE",,2019-02-01
816685,The Acrylic,The Acrylic,"On the hunt for some new art for her apartment walls, Rosie acquires a bizarre painting from an equally bizarre art collector.",,2019-02-04,2019,2,en,en,Horror,13,2.7444,6.0,1,False,"Athena Kaitlin Trihn,Wendy German,Jarrett Siddall,Luis R. Cousin",Daniel James Pike,CA,,2019-02-01
934962,Entwined,Entwined,"Two people in their sixties find themselves standing in front of the same painting in a gallery. They realize they knew each other back in high school, and now must face their troubled past and feelings that time may not have erased.",,2019-02-19,2019,2,en,,Drama,14,1.8655,0.0,0,False,"Michael Dorn,Suzanne Ford,Stephen Howard,Dennis Renard,Kayla Fields",Dale Griffiths Stamos,US,,2019-02-01
535092,The Goldfish,Die Goldfische,"Oliver is a banker and portfolio manager and leads a life in the fast lane, which one day comes to an abrupt end, as he builds a self-inflicted accident on highway with 230 km / h and raced through a guardrail. When he wakes up in the hospital again, he faces a devastating diagnosis: paraplegia. Actually, a rehabilitation stay of several months is planned in the hospital, but Oliver soon falls on his head and ends up in a disabled shared flat with the name ""Die Goldfische""",,2019-02-28,2019,2,de,de,Comedy,111,3.972,6.4,101,False,"Jella Haase,Birgit Minichmayr,Kida Khodr Ramadan,Tom Schilling,Jan Henrik Stahlberg",Alireza Golafshan,DE,,2019-02-01
932919,Torito,Torito,"A day of fishing between a father and a son. Love, power, a failed fantasy, and a childhood song that continues to play like constant, repetitive music.",,2019-02-28,2019,2,en,es,Drama,13,2.5616,0.0,0,False,"Nicolás Condito,Pascual Condito",Laura Litvinoff,AR,,2019-02-01
588866,In Spring Breeze,Fagun Haway,Fagun Haway is a Bangladeshi historical drama film based on the novel Bou Kotha Kou by Tito Rahman. This movie based on the language movement during 1952 in East Pakistan.,,2019-02-15,2019,2,bn,bn,"Drama,Family,History",136,2.4327,8.0,1,False,"Siam Ahmed,Nusrat Imrose Tisha,Fazlur Rahman Babu,Yashpal Sharma,Abul Hayat",Tauquir Ahmed,BD,,2019-02-01
592452,Bloody Chainsaw Girl Returns: Revenge of Nero,血まみれスケバンチェーンソーRED 前編 ネロの復讐,"Giko Nokomura is a female student at Nightingale Academy, who carries around her very own chainsaw. One day she begins to be attacked by modified corpses created by one of her classmates, Nero Aoi . She tears her way through the corpses and busts into Nero's hideout. Why is Nero so intent on attacking Giko?! The reason will shock you!After her battle with Nero, she encounters a new enemy. It's the leader of the Nightingale Academy Student Council Guardians, Nemesis.",Beyond the Madness,2019-02-22,2019,2,ja,ja,"Action,Horror",52,2.7314,6.3,52,False,"Nana Asakawa,ano,Asana Mamoru,Nanami Hidaka,Momoko Kaechi",Hiroki Yamaguchi,JP,Bloody Chainsaw Girl Red Collection,2019-02-01
763463,JONES,JONES,Jones' inner demons threaten to take over her life unless she outruns the voices in her head and the ticking of time.,,2019-02-16,2019,2,en,,Drama,9,3.7568,10.0,1,False,"MARS,Lisa B. Tharps,Michael Varamogiannis Hernandez,Valerie Laury",Stacey Maltin,,,2019-02-01
578631,Water,Water,A young couple thinks they’ve found paradise in the luxury home they’ve just purchased in the Arizona desert but danger lurks below the surface.,"Don't be scared, it's only water.",2019-02-01,2019,2,en,en,Horror,100,2.4845,3.1,8,False,"Lorenzo Lamas,Eliza Roberts,Toni L. Mitchell,Calion Maston,Big Brody",Phillip Penza,US,,2019-02-01
571466,Mom Squad,Mødregruppen,"New mother Line is living the high life in Hong Kong with husband Bjørn when she discovers that he has been unfaithful to her with their Filipino nanny, so Line takes her baby son and heads back to her old hometown in southern Funen.",,2019-02-07,2019,2,da,da,Comedy,99,1.6786,5.6,10,False,"Danica Ćurčić,Anders W. Berthelsen,Julie Agnete Vang,Lærke Winther,Martin Buch",Charlotte Sachs Bostrup,,,2019-02-01
588876,São Vito,São Vito,"Story about the imposing building Edifício São Vito, a mark on the center of São Paulo gentrification system. The building was demolished in 2011, with many families being deallocated after an agreemente with the city town that was never accomplished.",Story about the imposing São Vito Building,2019-02-02,2019,2,pt,pt,Documentary,52,2.6268,6.0,1,False,"Carla Kinzo,Marta Suplicy",Camila Mouri,BR,,2019-02-01
610382,Mai arrendersi,Mai arrendersi,,,2019-02-19,2019,2,it,it,"Action,Crime",0,1.3127,0.0,0,False,"Rosario Bonaccorsi,Gianluca Ciotta,Leonardo Costa,Piero Giugno,Vincenzo Lauria",Gianluca Ciotta,IT,,2019-02-01
783442,Dombivli Return,Dombivli Return,Anant Velankar is an honest government officer working in Mantralaya who has never taken bribe.He has a respectful life with is family wife Ujwala and daughter Antra.He commutes daily for work from Dombivali to CST a route more then a hour and admires his boss Dadasaheb but suddenly comes across a photograph of him killing someone which is the only proof the murder.Now the ball is in Anant's court how to deal with the situation weather to revel the truth in front of everyone or blackmail Dadasaheb.,,2019-02-22,2019,2,hi,,"Drama,Thriller",129,1.3543,6.1,11,False,"Sandeep Kulkarni,Rajeshwari Sachdev,Amol Parashar",Mahendra Teredesai,,,2019-02-01
739923,Mithila Makhaan,Mithila Makhaan,Mithila Makhaan is a maithili language family drama.,,2019-02-08,2019,2,en,,,131,2.3291,0.0,0,False,"Anurita Jha,Kranti Prakash Jha,Pankaj Jha",Nitin Chandra,IN,,2019-02-01
548948,Pardon,Ułaskawienie,"The story of a soldier’s parents told from the perspective of their 17-year-old grandson, Janek",,2019-02-22,2019,2,pl,pl,Drama,100,2.5072,5.667,6,False,"Grażyna Błęcka-Kolska,Jan Jankowski,Michał Kaleta,Jan Cięciara,Oleg Gashuliag",Jan Jakub Kolski,"CZ,PL,SK",,2019-02-01
585308,Girl/Girl Scene: The Movie,Girl/Girl Scene: The Movie,The lives and loves of a close-knit group of young gay ladies as they make their way in a not-so-modern world.,,2019-02-28,2019,2,en,,"Drama,Comedy,Romance",122,2.3273,3.969,16,False,"Tucky Williams,Maya Jamner,Roni Jonah,L.E. Barone,Amanda K. Morales",Tucky Williams,US,,2019-02-01
1300577,Proxy,Proxy,"In the midst of Will's withering confidence, his fiancee Audrey starts to slip from his finger tips. When Ephemeral Solutions scientists reveal the creation of ""Proxys"", clones of oneself that are the definition of ""perfection"", Will seeks to be cloned so that he can run away from all of his worries and self-doubts.",,2019-02-23,2019,2,en,,Science Fiction,13,3.1603,0.0,0,False,"Tyler White,Paisley Lynn Greer,Bryson JonSteele,Norma Jean Lipert,Vince Lipert",Jeptha Valcich,US,,2019-02-01
581218,Boonie Bears: Blast into the Past,熊出没·原始时代,Boonie bears and bareheaded Qiang blast into primitive times and experience a period of exciting and breathtaking time in a primitive tribe.,,2019-02-05,2019,2,zh,zh,"Animation,Family,Adventure,Fantasy",90,1.3891,7.0,28,False,"Zhang Wei,Song Zuer,Yingying Miu,Tan Xiao,Zhang Bingjun",Ding Liang,CN,Boonie Bears Collection,2019-02-01
590435,Sweet Inspirations,Sweet Inspirations,"After finding out that an abused women’s shelter is losing funding, a group of determined ladies form a bakery in hopes to raise the money before it’s too late.",A pinch of faith makes the world a little sweeter.,2019-02-02,2019,2,en,,"Comedy,Drama",82,1.9598,5.0,1,False,"Cassie Self,Dean Cain,Lauren Sweetser,Natalie Canerday,Maria Canals-Barrera",Brittany Yost,US,,2019-02-01
609790,Luckee,Luckee,"An emotional journey of an innocent guy, Luckee who manages to win the heart of his biggest crush.",Luckee,2019-02-07,2019,2,en,,Comedy,113,2.2433,7.0,2,False,"Mayur More,Deepti Sati,Abhay Mahajan,Chetan Dalvi",Sanjay Jadhav,,,2019-02-01
844390,Final Fantasy XV: Episode Ardyn - Prologue,ファイナルファンタジーXVエピソードアルディン - プロローグ,"Final Fantasy XV: Episode Ardyn depicts the story of Ardyn Izunia, the main nemesis in Final Fantasy XV. The story of suffering, death, and resurrection leading up to the main story in FFXV. This animation reveals the story two millennia ago…","The story of suffering, death, and resurrection leading up to the main story in FFXV.",2019-02-16,2019,2,ja,ja,"Animation,Fantasy",15,1.6033,4.0,2,False,"Daisuke Namikawa,Keiji Fujiwara,Kazuhiko Inoue,Saori Seto",Takefumi Terda,JP,,2019-02-01
496743,Aniara,Aniara,"A ship carrying settlers to a new home on Mars after Earth is rendered uninhabitable is knocked off-course, causing the passengers to consider their place in the universe.",A simple trip to mars will become the journey of a lifetime.,2019-02-01,2019,2,sv,sv,"Science Fiction,Drama",106,1.5474,6.09,410,False,"Emelie Jonsson,Arvin Kananian,Bianca Cruzeiro,Anneli Martini,Jennie Silfverhjelm",Hugo Lilja,"DK,SE",,2019-02-01
582763,Trio,Trio,"Wim, a loner who prefers to stay in and binge watch TV on his birthday, is offered a surprise by his half brother Gert: an hour with Angelique, a sophisticated prostitute.",,2019-02-13,2019,2,nl,nl,"Drama,Comedy",94,1.4184,6.833,12,False,"Matteo Simoni,Bruno Vanden Broecke,Ruth Beeckmans",Matteo Simoni,BE,,2019-02-01
585839,The Protector,The Protector,"After fighting hard to be independent and happy, heiress Camille Logan finds her life threatened as a result of one of her father’s business deals. Camille isn’t prepared for the length her father will go to protect her, or for the man he hires to do the job.",,2019-02-28,2019,2,en,en,Romance,125,4.4908,6.26,25,False,"Emma Rigby,Diarmaid Murtagh,Iris Björk Johannesdottir,Jasmine Blackborow",Tosca Musk,"GB,US",,2019-02-01
581232,Bagman,Bagman,A man named Bagman wears a paper bag mask and kills people for not recycling plastic.,,2019-02-05,2019,2,en,,"Horror,Comedy",100,1.303,4.0,6,False,"Phillip Wilson,Maya Molly,Gary Layton,Lydia Adair",Logan Wilson,,,2019-02-01
573042,Sweethearts,Sweethearts,It's double trouble when fate and an ill-executed diamond robbery throw Mel and Franny together in a race and chase against time.,,2019-02-14,2019,2,de,de,"Comedy,Action,Crime",107,4.2074,6.0,55,False,"Hannah Herzsprung,Karoline Herfurth,Frederick Lau,Anneke Kim Sarnau,Ronald Zehrfeld",Karoline Herfurth,DE,,2019-02-01
484468,The Wolf's Call,Le Chant du loup,"Shown from the perspective of a young submariner with unusually sensitive hearing and uncannily precise sound recognition. The fate of many often depends on his ability, and one time, whilst highly stressed, he makes a incorrect call which put his entire crew in mortal danger.  Trying to regain the confidence of his comrades, he conducts an unauthorised investigation of an apparent plot which, it turns out, risks escalating into a nuclear apocalypse. Suddenly working under pressure with the fleet admiral, they must do whatever is necessary, even the unthinkable, to prevent a nuclear war, since a confirmed nuclear strike order cannot be countermanded.",,2019-02-20,2019,2,fr,fr,"Thriller,Action,Adventure",116,3.1971,7.531,2111,False,"François Civil,Omar Sy,Mathieu Kassovitz,Reda Kateb,Paula Beer",Antonin Baudry,FR,,2019-02-01
525946,Troop Zero,Troop Zero,"In rural 1977 Georgia, a misfit girl dreams of life in outer space. When a national competition offers her a chance at her dream, to be recorded on NASA’s Golden Record, she recruits a makeshift troupe of Birdie Scouts, forging friendships that last a lifetime and beyond.",Show the universe who you truly are.,2019-02-01,2019,2,en,en,"Comedy,Drama,Family",94,5.4146,6.937,300,False,"Mckenna Grace,Viola Davis,Jim Gaffigan,Allison Janney,Charlie Shotwell",Bertie,US,,2019-02-01
597628,Pozole,Pozole,"When Maia, a mixed race Latina woman, sets out to reconnect with her traditional Mexican roots on her Nana's 100th birthday, things go terribly wrong.",,2019-02-10,2019,2,en,,Comedy,11,3.2487,1.0,2,False,"Ana Isabel Dow,Monica Sanchez,Mike A. Salazar,Petra Tovar Sánchez,Peter Quintana",Jessica Mendez Siqueiros,,,2019-02-01
535167,The Wandering Earth,流浪地球,"When the Sun begins to expand in such a way that it will inevitably engulf and destroy the Earth in a hundred years, united mankind finds a way to avoid extinction by propelling the planet out of the Solar System using gigantic engines, moving it to a new home located four light years away, an epic journey that will last thousands of years.",,2019-02-05,2019,2,zh,"zh,en,fr,hi,id,ja,ko,ru","Science Fiction,Action,Drama",126,4.7896,6.653,1092,False,"Wu Jing,Qu Chuxiao,Li Guangjie,Ng Man-Tat,Zhao Jinmai",Frant Gwo,CN,Wandering Earth Collection,2019-02-01
532097,Bloody Marie,Bloody Marie,"Marie Wankelmut, once successful comic artist, lives among the prostitutes in Amsterdam's Red Light District. Nowadays drunken and bold, she gets into one conflict after another. A gruesome sobering event at her neighbors, forces her to take action.",,2019-02-28,2019,2,nl,"en,nl","Action,Drama,Thriller",87,4.6037,5.3,10,False,"Susanne Wolff,Dragoș Bucur,Teun Luijkx,Mark Rietman,Jan Bijvoet",Guido van Driel,NL,,2019-02-01
575113,Modalità aereo,Modalità aereo,"Diego is a successful entrepreneur. Rich and not caring for the good of others, no scruples to belittle the next. His attitude turns against him when he forgets in his airport bathroom his latest-generation mobile phone with social profiles, contacts and credit cards.",,2019-02-21,2019,2,it,it,Comedy,100,5.6368,5.755,237,False,"Lillo Petrolo,Paolo Ruffini,Violante Placido,Dino Abbrescia,Caterina Guzzanti",Fausto Brizzi,IT,,2019-02-01
569485,Skin,Skin,"In a small supermarket in a blue collar town, a black man smiles at a 10 year old white boy across the checkout aisle. This innocuous moment sends two gangs into a ruthless war that ends with a shocking backlash.",,2019-02-08,2019,2,en,en,Drama,20,3.921,6.5,131,False,"Danielle Macdonald,Jackson Robert Scott,Jonathan Tucker,Ashley Thomas,Lonnie Chavis",Guy Nattiv,US,,2019-02-01
1320087,Entering Red,Entering Red,A woman walks into a bar and is sold the life of her dreams.,,2019-02-05,2019,2,en,,Fantasy,12,2.904,6.6,5,False,"Ana de Armas,Lorenzo Richelmy,Nicola Achilleas,Michael Champion,David Champion",Matteo Garrone,IT,,2019-02-01
280217,The Lego Movie 2: The Second Part,The Lego Movie 2: The Second Part,"It's been five years since everything was awesome and the citizens are facing a huge new threat: LEGO DUPLO® invaders from outer space, wrecking everything faster than they can rebuild.",They come in pieces.,2019-02-06,2019,2,en,en,"Action,Adventure,Animation,Comedy,Family",107,3.6844,6.662,2353,False,"Chris Pratt,Elizabeth Banks,Will Arnett,Tiffany Haddish,Stephanie Beatriz",Mike Mitchell,"CA,DK,US",The Lego Movie Collection,2019-02-01
575645,The Heartthrob,O Galã,"This heartfelt comedy about 2 reunited 1/2 brothers. Handsome but underemployed actor Júlio finds himself in need of a job & place to stay. Neurotic & lonely Beto is a successful soap opera writer who hasn't left his house in 8 years. When Júlio winds up on Beto's doorstep, they find themselves capable of reigniting old resentments, but also with the possibility to fulfill the other's dreams.",,2019-02-07,2019,2,pt,pt,Comedy,98,2.1457,5.8,2,False,"Thiago Fragoso,Fiuk,Christine Fernandes,Luiz Henrique Nogueira,Christiana Ubach",Francisco Ramalho Jr.,BR,,2019-02-01
601759,Iron Girl: Final Wars,アイアンガール Final Wars,"In 20XX, Japan is full of Cyborgs. Human developed Artificial Intelligence JUDA to protect the Earth. However, JUDA started to attack humans since humans were planning a nuclear war and they are the real enemy of Earth. The fight between Human and Cyborgs flattened Japan. A military company started developing a secret weapon. Before its completion, the weapon was stolen. If the weapon is completed, there would be a final war. Vigilante “Resistance” sensed the danger and stood up. Meanwhile, people were turned into a Murder Weapon after their death. Those cyborgs include Chris had lost their memories. One day Chris has a fateful meeting with a mysterious girl Sara. However the mysterious girl Sara was the final weapon SARA.",,2019-02-16,2019,2,ja,ja,"Action,Science Fiction",85,4.1108,5.7,6,False,"Kirara Asuka,Saki Akai,Takaya Aoyagi,Jun Amaki,Asami",Ken'ichi Fujiwara,JP,Iron Girl Collection,2019-02-01
583841,Truth and Justice,Tõde ja õigus,"Estonia, 1872. The uncompromising new owner of Robber's Rise must battle with hard work, his spiteful neighbor and with his own family and beliefs to transform the poor land into a flourishing farm of his dreams.",,2019-02-22,2019,2,et,et,"Drama,History",165,1.6739,7.7,86,False,"Priit Loog,Ester Kuntu,Priit Võigemast,Maiken Pius,Simeoni Sundja",Tanel Toom,EE,,2019-02-01
585379,Mr. Malcolm's List,Mr. Malcolm's List,"Set in early 1800s England, a young lady (Gemma Chan) engages in courtship with a mysterious wealthy suitor, Mr. Malcolm (Sope Dirisu), unaware of his unattainable list of demands for his future wife. Written by Suzanne Allain, based on her script and novel of the same name, and directed by Emma Holly Jones, the romantic comedy stars Sope Dirisu, Gemma Chan, Oliver Jackson-Cohen, and Freida Pinto.",,2019-02-23,2019,2,en,en,"Comedy,Romance",12,1.2979,7.563,8,False,"Ṣọpẹ́ Dìrísù,Gemma Chan,Oliver Jackson-Cohen,Freida Pinto,Wendy Nottingham",Emma Holly Jones,US,,2019-02-01
567973,Furie,Hai Phượng,"When a little girl is kidnapped by a trafficking ring, they soon find they messed with the wrong child. Her mother, a notorious former gang leader, is close on their trail and will go to any lengths to bring her child home.",She will never stop.,2019-02-22,2019,2,vi,vi,"Action,Drama,Thriller",98,1.4565,6.62,209,False,"Veronica Ngo,Phan Thanh Nhien,Phạm Anh Khoa,Thanh Hoa,Mai Cat Vi",Le Van Kiet,VN,Furie Collection,2019-02-01
702629,Scorn,Scorn,A story about the ugly things beautiful people do to each other.,Secrets hurt. Truth kills.,2019-02-16,2019,2,en,en,Drama,71,1.3442,3.7,3,False,"Lindsley Register,Alexander McPherson,Christie Osterhus,Daniel Ellis,Elena Quaranta",Jonathan Kirk,,,2019-02-01
766121,Pôle Sud,Pôle Sud,,,2019-02-11,2019,2,fr,fr,,0,3.2267,0.0,0,False,Anaïs Barbeau-Lavalette,Mathieu Vachon,CA,,2019-02-01
543915,The Boat,The Boat,A lone fisherman on his daily run finds himself lost in a thick fog which proves impossible to navigate. The worst is yet to come when his encounter with a seemingly abandoned sailboat becomes a fight for survival against an enemy unknown.,Abandoned. Adrift. Not alone.,2019-02-22,2019,2,en,en,"Thriller,Mystery,Horror",89,2.8251,5.5,138,False,Joe Azzopardi,Winston Azzopardi,"MT,GB",,2019-02-01
580779,Taiki,Taiki,"Chiel and Linda travel to Sweden with their kids for a vacation. They want to go back to nature for a digital detox, especially for their son Bruno (9) who just wanted to stay at home to play games with his digital friend Taiki. On the way, tensions flare and Bruno is left by the roadside for punishment. When Chiel and Linda return to pick him up, however, the boy has disappeared into the Swedish forest where he finally learns that the real world is much more exciting than the world of computers...",,2019-02-18,2019,2,nl,nl,TV Movie,85,2.6015,4.7,3,False,"Pepijn van der Sman,Jennifer Hoffman,Tibor Lukács,Linde van der Storm,Aus Greidanus",Mirjam de With,,,2019-02-01
783020,Message Erased,Message Erased,Cindy wants to leave Katy a voice message but can't seem to get it right.,,2019-02-01,2019,2,en,en,Comedy,5,1.537,0.0,0,False,"Darlenis Duran,Camila Perez",Alain Alfaro,US,,2019-02-01
571055,Down,Down,"A pair of coworkers gets trapped in an elevator over a long weekend, but what at first promises to be a romantic connection turns nefarious as each party begins to reveal who they truly are.","This Valentine's Day, fall head over heels",2019-02-01,2019,2,en,en,"Horror,Thriller",82,8.0173,6.8,250,False,"Natalie Martinez,Matt Lauria,Christina Leone,Arnie Pantoja",Daniel Stamm,US,,2019-02-01
583345,Blue Boy,Blue Boy,Young men from all over the world have been meeting at the Blue Boy Bar in Berlin for forty years.,,2019-02-09,2019,2,ro,"de,en,it,ro",Documentary,19,1.4169,4.4,15,False,,Manuel Abramovich,"AR,DE",,2019-02-01
584377,Sketchy Behaviour,Sketchy Behaviour,"Sketchy Behaviour is an absurd sketch comedy show filmed live in front of a largely captive audience in Mumbai. Described as hilarious, complex, stupid, irritating (and 'sardonic' by one lady in Goa) the show veers in and out of the familiar and the bizarre with equal comfort. A knee-slapping head-scratching torrent of jokes, characters and self-aware comedy that successfully spent the entire budget that was available to spend on the show. Featuring six very silly live sketches, stitched together by a much sillier story about the nature of art itself and bookended by extremely silly and unnecessary opening and closing, Sketchy Behaviour is truly a work of something.",,2019-02-13,2019,2,en,en,Comedy,63,1.2844,8.0,4,False,"Kanan Gill,Kenny Sebastian",Neville Shah,IN,,2019-02-01
445629,Fighting with My Family,Fighting with My Family,"Born into a tight-knit wrestling family, Paige and her brother Zak are ecstatic when they get the once-in-a-lifetime opportunity to try out for the WWE. But when only Paige earns a spot in the competitive training program, she must leave her loved ones behind and face this new cutthroat world alone. Paige's journey pushes her to dig deep and ultimately prove to the world that what makes her different is the very thing that can make her a star.",A comedy about a family that fights a little differently.,2019-02-14,2019,2,en,en,Comedy,108,2.8706,6.842,1821,False,"Florence Pugh,Lena Headey,Nick Frost,Vince Vaughn,Jack Lowden",Stephen Merchant,"GB,US",,2019-02-01
532671,The Prodigy,The Prodigy,A mother concerned about her young son's disturbing behavior thinks something supernatural may be affecting him.,What's wrong with Miles?,2019-02-06,2019,2,en,en,"Horror,Thriller",92,2.0077,6.155,1039,False,"Taylor Schilling,Jackson Robert Scott,Colm Feore,Brittany Allen,Peter Mooney",Nicholas McCarthy,US,,2019-02-01
514755,Crossbreed,Crossbreed,"In the near future, the President of the United States hires a team of mercenaries to retrieve an alien bio-weapon from a top secret research facility orbiting the Earth. The plan is working until the cargo escapes.",This Is War,2019-02-05,2019,2,en,en,Science Fiction,86,3.2721,3.5,22,False,"Vivica A. Fox,Vernon Wells,Daniel Baldwin,Devanny Pinn,Stink Fisher",Brandon Slagle,US,,2019-02-01
512196,Happy Death Day 2U,Happy Death Day 2U,"Collegian Tree Gelbman wakes up in horror to learn that she's stuck in a parallel universe. Her boyfriend Carter is now with someone else, and her friends and fellow students seem to be completely different versions of themselves. When Tree discovers that Carter's roommate has been altering time, she finds herself once again the target of a masked killer. When the psychopath starts to go after her inner circle, Tree soon realizes that she must die over and over again to save everyone.",Death makes a killer comeback.,2019-02-13,2019,2,en,en,"Comedy,Horror,Science Fiction",100,3.4298,6.325,3569,False,"Jessica Rothe,Israel Broussard,Charles Aitken,Ruby Modine,Suraj Sharma",Christopher Landon,"US,JP",Happy Death Day Collection,2019-02-01
434885,Forbidden Images,Imagens Proibidas,"David envisions an unusual project, he tries to recreate the love between two women that can only meet through the Polaroid pictures he takes of them.",,2019-02-28,2019,2,pt,pt,"Comedy,Romance",101,3.2427,0.0,0,False,"Elmano Sancho,Diana Costa e Silva,Ana Vilela da Costa,Dinarte de Freitas,Maria Leite",Hugo Diogo,PT,,2019-02-01
592582,Rise,Rise,"Young, gifted and black! In an act of self-empowerment, a group of young Black people, mainly first and second generation immigrants from the Caribbean, have occupied the public space of the Toronto underground to perform their agitprop concept of edutainment – poets, rappers, singers and musicians.",,2019-02-09,2019,2,en,en,"Documentary,Music",20,1.5772,4.3,3,False,"Randell Adjei,Nathan Baya,Chantal Rose,Dynesti Williams,Duke Redbird",Bárbara Wagner,"BR,CA,US",,2019-02-01
424651,Untogether,Untogether,"Once considered a teen prodigy, a recovering addict sobers up and tries to get her writing career back on track. She begins a relationship with a rising author known for his wartime memoirs.",,2019-02-08,2019,2,en,en,"Comedy,Drama",98,3.2,5.4,48,False,"Lola Kirke,Jemima Kirke,Ben Mendelsohn,Jamie Dornan,Alice Eve",Emma Forrest,US,,2019-02-01
1007821,Let Karma,Let Karma,"Driven apart by the stresses of life, a husband and wife must face their changing love. Will love triumph through the darkness?",,2019-02-01,2019,2,en,,Drama,90,2.2642,0.0,0,False,"Ray Adeka,Bisola Aiyeola,Evelyn Bada,Blossom Chukwujekwu,Chucks Chyke",Biodun Stephen,,,2019-02-01
585425,Ordinary Gods,Ordinary Gods,Ordinary Gods is a feature-length documentary exploring the lives and sacrifices of the world's most promising professional soccer players.,,2019-02-01,2019,2,en,,Documentary,107,1.9277,0.0,0,False,"Oliver Burke,Gastón Guruceaga,Emanuel Mammana,Alhassane Sylla,Corentin Tolisso",Pascul Rivas,"RU,US",,2019-02-01
581623,Baccha Shoshur,Baccha Shoshur,"Baccha Shoshur revolves around Spandan, a helpless father and his three year old son Gutlu, who is undergoing weird behavioural patterns, which only Spandan knows about. What follows is the mystery that changes everyone's life.",,2019-02-08,2019,2,bn,bn,,127,1.9306,6.0,1,False,"Jeet,Koushani Mukherjee,Chiranjeet Chakraborty,Debashis Roy,Biswarup Biswas",Biswarup Biswas,,,2019-02-01
572630,Back Street Girls: Gokudoruzu,BACK STREET GIRLS -ゴクドルズ-,Three male gangsters are forced by their boss into becoming a trio of female pop singers.,,2019-02-08,2019,2,ja,ja,"Action,Comedy",87,1.539,5.5,11,False,"Natsumi Okamoto,Ruka Matsuda,Akane Sakanoue,Jin Shirasu,Masato Hanazawa",Keinosuke Hara,JP,,2019-02-01
